Topic,Count,Name,Representation,Representative_Docs,label_manual
34,98,34_bayar_ujung_gua_duh,"['bayar', 'ujung', 'gua', 'duh', 'harus', 'sia', 'suruh', 'bayarrr', 'duit', 'anjing']","['balikin duit gua ajg', 'balikin duit gua', 'balikin duit gua']",Bayar Ujung Gua
35,160,35_kebanyakan_iklan_langkah_iklannya,"['kebanyakan', 'iklan', 'langkah', 'iklannya', '9000', 'unit', 'buruk', 'rada', 'malas', 'layarnya']","['kebanyakan iklan', 'kebanyakan iklan', 'kebanyakan iklan']",Kebanyakan Iklan Langkah
36,76,36_dibuka_vote_buka_bisa,"['dibuka', 'vote', 'buka', 'bisa', 'putarr', 'donlowd', 'kredivo', 'landscape', 'vocher', 'tidak']","['kakak vidio tidak bisa dondot', 'enggak bisa dibuka', 'tidak bisa dibuka']",Dibuka Vote Buka
37,165,37_pulsa_metode_pembayaran_pakai,"['pulsa', 'metode', 'pembayaran', 'pakai', 'telkomsel', 'indosat', 'kartu', 'menggunakan', 'via', 'ditolak']","['kenapa langganan bayar pakai pulsa enggak bisa', 'kenapa tidak bisa bayar pakai pulsa', 'bayar pakai pulsa kok tidak bisa']",Pulsa Metode Pembayaran
38,106,38_mulu_anjeng_iklan_anjing,"['mulu', 'anjeng', 'iklan', 'anjing', 'kesel', 'lappet', 'downlod', 'jarang', 'kepanjangan', 'ganti']","['iklan mulu', 'iklan mulu', 'iklan mulu']",Mulu Anjeng Iklan
39,87,39_aktif_bantu_penjelasan_bukti,"['aktif', 'bantu', 'penjelasan', 'bukti', 'bantuan', 'kirim', 'mohon', 'tolong', 'pembayaran', 'terpotong']","['saya beli paket platinum untuk video di my telkomsel pasi buka malah disuruh beli paket dulu mohon solusinya saya ganting nomor yang mash aktif tapi tidak bisa masalah seperti ini bagaimana mohon solusi', 'saya tadi pagi beli paket di my telkomsel biasanya langsung aktif tapi kenapa kali ini bermasalah paket saya tidak aktif tapi diketerangan telkomsel paket video saya sudah aktif sampai bulan agustus tolong penjelasannya terimakasih', 'saya sudah membeli paket platinum pulsa sudah terpotong tapi paket nya belum aktif mohon bantuan nya']",Aktif Bantu Penjelasan
40,109,40_vs_pertandingan_chelsea_tayangin,"['vs', 'pertandingan', 'chelsea', 'tayangin', 'persela', 'madrid', 'persipal', 'ditayangkan', 'inter', 'cup']","['inter vs arsenal yang live malah di tayangin real madrid', 'tolong diperbaiki pertandingan inter vs arsenal kenapa yang ditayangkan madrid vs monaco saya ajukan komplain', 'ini kenapa inter vs arsenal malah madrid vs monaco yang di tayangin']",Vs Pertandingan Chelsea
41,62,41_rcti_euro_bahasa_ada,"['rcti', 'euro', 'bahasa', 'ada', 'amerika', 'cenel', 'reka', 'rentenir', 'service', 'asing']","['enggak ada rcti', 'tidak ada rcti', 'rcti nya tidak ada']",Rcti Euro Bahasa
42,130,42_telkomsel_aktif_my_voucher,"['telkomsel', 'aktif', 'my', 'voucher', 'paket', 'beli', 'paketnya', 'dipakai', 'poin', 'melalui']","['sudah beli paket langganan di my telkomsel malah enggak bisa mutar malah meminta isi paket langganan lagi aneh sekali', 'sudah tukar poin my telkomsel tidak bisa dipakai fake voucher ini', 'beli paket piala dunia u17 melalui my telkomsel tapi tetap tidak aktif totonannya penipu']",Telkomsel Aktif My
43,58,43_isinya_medit_lintah_darat,"['isinya', 'medit', 'lintah', 'darat', 'kebanyakan', 'cringe', '20rb', 'cina', 'aplikasi', 'langanan']","['aplikasi kebanyakan iklan', 'aplikasi kebanyakan iklan', 'aplikasi kebanyakan iklan']",Isinya Medit Lintah
44,83,44_bareng_bayar_suruh_kau,"['bareng', 'bayar', 'suruh', 'kau', 'denda', 'juta', 'sikit', 'ratusan', 'kena', 'keluarga']","['1bintang saja soalnya baru menonton juga sudah di suruh bayar apaan sih dulu perasaan di hp lamaku tuh 1 cerita loh baru di suruh bayar ya karena ceritanya seru ya aku bayar deh', 'awas lu kena hack siar suruh bayar denda sampai ratusan juta saya ingatkan menonton nya sendiri saja yachh jangan dipakai menonton bareng', 'orang menonton bareng keluarga pun kau kasih tarif sampai 115jt mengapai kau buat aplikasi berbayar pun tqpi ujungnya tetap kena denda kacau vidio kacau negara']",Bareng Bayar Suruh
45,86,45_download_hasil_install_bisa,"['download', 'hasil', 'install', 'bisa', 'tersimpan', 'di', 'browser', 'vido', 'team', 'gratis']","['tidak bisa di download dulu saja bisa', 'tidak bisa di download', 'tidak bisa di download']",Download Hasil Install
46,133,46_pembayaran_perpanjangan_otomatis_kepotong,"['pembayaran', 'perpanjangan', 'otomatis', 'kepotong', 'proses', 'potong', 'melakukan', '2x', 'pembelian', 'metode']","['burukkk mempersulit pembayaran langganan saat merubah pilihan tayangan', 'asal perpanjangan otomatis', 'tiba tiba perpanjangan otomatis']",Pembayaran Perpanjangan Otomatis
47,105,47_mengecewakan_sangat_kecewa_sungguh,"['mengecewakan', 'sangat', 'kecewa', 'sungguh', 'menghibur', 'kecewaa', 'sekali', 'smlm', 'pelayanan', 'memuaskan']","['mengecewakan', 'mengecewakan', 'mengecewakan']",Mengecewakan Sangat Kecewa
48,71,48_kocak_tolol_ngeri_aneh,"['kocak', 'tolol', 'ngeri', 'aneh', 'byon', 'alah', 'siapa', 'konyol', 'gmail', 'ngulan']","['tolol', 'tolol', 'tolol']",Kocak Tolol Ngeri
49,122,49_buruk_banget_ih_sumpah,"['buruk', 'banget', 'ih', 'sumpah', 'sekali', 'disuruh', 'pokoknya', 'parah2', 'daa', 'peserta']","['buruk banget', 'buruk banget', 'buruk banget']",Buruk Banget Ih
50,69,50_buffering_kualitas_lancar_low,"['buffering', 'kualitas', 'lancar', 'low', '1080', 'resolusi', 'asik', '1080p', 'high', 'youtube']","['lemottt buka youtube lancar cek ping rendah paketan kencang tapi buka ini kenapa buffering mulu menyesal langganan', 'kualitas video burik buffering setiap 5 detik padahal sinyal bagus beda dengan apl sebelah yang tanpa buffering kualitas video 180 better lah', 'speed internet dirumah 50mbps streaming 1080 di platform ini tidak kuat padahal di platform lainnya bisa sampai 1440 kayak mana']",Buffering Kualitas Lancar
51,40,51_banyak_bayak_iklan_perbanyak,"['banyak', 'bayak', 'iklan', 'perbanyak', 'pokus', 'dikarenakan', 'makanya', 'mudah', 'bingung', 'siarannya']","['banyak iklan', 'banyak iklan', 'banyak iklan']",Banyak Bayak Iklan
52,84,52_nyiarin_persib_hak_siar,"['nyiarin', 'persib', 'hak', 'siar', 'disiarin', 'match', 'gara', 'indosiar', 'ajang', 'rumah']","['emtek tidak profesional karena mencari keuntungan halalil semua cara dengan tidak menyiarkan persib kalah sama sinetron azab miris banget yang katanya rumah sepakbola indonesia', 'menarik penonton bola nasional unk langganan persib v arema tidak di tanyangin di tv dengan alasan timnas main padahal uji coba dan kelompok umur jadi pada pengin langganan di sini ogah banget lebih baik saya stream illegal', 'tv indosiar rumah dangdut dan sinetron bukan rumah sepakbola harusnya persib disiarin malah nyiarin tim kecil kocak kocak']",Nyiarin Persib Hak
53,52,53_zona_merah_misah_burik,"['zona', 'merah', 'misah', 'burik', 'aing', 'genz', 'force', 'udahhh', 'mandek2', 'mahal']","['menonton vidio kependingggggg mluuuu muter muterrrr melulu padahal sudah premmmm jaringan oke memang aplikasi nya saja bapukkkmkk mau hiling malah puyenggg vidio tanggung jawbab tidak', 'buruk burik masa tidak bisa di tonton lama dasar burik burik burik burik burik burik buruk buruk jelek buruk', 'cung pasukan yang sudah langganan tapi resolusi hp tidak support ggggkggkkkkk sedih aing mah hp jadul send feedback kirim laporan udahhh meureunnnnn no respon']",Zona Merah Misah
54,155,54_liga_inggris_bri_league,"['liga', 'inggris', 'bri', 'league', 'primer', 'premier', 'super', 'paket', 'platinum', 'paketin']","['sudah langganan platinum premier league tapi malah enggak bisa menonton aneh', 'sudah langganan premier league masih tidak bisa menonton juga saldo sudah kepotong', 'sudah beli paket platinum tidak bisa menonton premier league']",Liga Inggris Bri
