reviewId,content,topic_id,topic_name,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob,alt_topic_2,alt_topic_2_name,alt_topic_2_prob
34316737-5887-467d-84fe-be1529e7099a,Semoga bagus deh,60,Banget Bagus Pasti,0.8171483278274536,189,Oke Kesan Banget,0.8104054927825928,18,Bagusssss Pol Bagus,0.8072584867477417
755c321b-6d22-4646-9b78-bdb6ae6990ff,Masih terpantau baik,-1,Sippp Cool Mantappppp,0.0,231,Lancar Baskoro Toni,0.6284023523330688,20,Respon Cepat Tanggapan,0.59641432762146
ae6842f0-272d-410d-8b84-93b472fd69b6,Bagus banget,60,Banget Bagus Pasti,0.9692704677581787,173,Bagus 4Dulu Bagus²,0.9283052682876587,18,Bagusssss Pol Bagus,0.9094123840332031
ab97fdb8-ce5c-43e5-abe3-f6d44c850af4,Sangat membantu,0,Membantu Sangat Buibu,0.9999997019767761,185,Super Cs Sanhat,0.9575963616371155,198,Standart Membantunsekali Simple,0.9550213813781738
7a962c8d-0878-48bf-9c1e-7dc5a8a82a76,Apps yang membantu sekali ketika butuh obat. Konsul dengan dokter nya juga cepat. Terima kasih ya,118,Butuh Muka Tatap,0.8195481300354004,61,Saya Mata Membawa,0.8809864521026611,2,Dok Halo Terima,0.8735579252243042
9711d2fe-0be4-40e1-bade-fcf5fea664c9,Puas konsultasi dengan dokter melalui halodoc,23,Tercepat Keterangan Halodoc,0.8603726029396057,15,Sakit Rumah Halodoc,0.7276067137718201,8,Dimana Dengan Konsultasi,0.7266165018081665
ae7bf107-9863-4c56-b787-8b1fc86c9d18,Sangat membantu....,0,Membantu Sangat Buibu,0.9999997019767761,185,Super Cs Sanhat,0.9575963616371155,198,Standart Membantunsekali Simple,0.9550213813781738
49dade7b-a551-4257-b323-4695657d5442,Pelayanan terbaik fash respon juga,62,Terbaik Amel Cuek,0.6500872373580933,126,Pelayanan Excellent Prima,0.8156059980392456,32,Pelayanan Dilayani Pelayanannya,0.7864989042282104
45e8af5d-d1a1-4abd-bc79-dded91f8a258,Halodoc bnr2 membantu bgt . Dokter nya pun ramahh 🙏,4,Halodoc Sukses Terimakasih,0.8448814153671265,101,Ramahh Banget Suka,0.8268200159072876,55,Atikah Murah Juga,0.8187700510025024
7f3667fa-b7d0-46b8-af98-2b5c0c5dd00d,The best,59,The Best Goood,0.9223946928977966,159,Best Nanto Feronika,0.9247922897338867,88,Top Wilayah Up,0.8102016448974609
898c9706-6de4-4315-8721-240db2a74049,Nice,68,Nice Langsungi Indahpuspasari,0.9907528162002563,229,Good Jonatan Ham,0.9053202867507935,95,Good News Semangat,0.904325008392334
a180d8ab-88c9-4238-a44a-34b5cd93fc76,Mantap,72,Mantap  ,0.9999999403953552,64,Mantap  ,0.9999999403953552,71,Mantap  ,0.9999999403953552
77a6d5ee-7c22-43a9-9c0a-4300f2e9df6e,Good,27,Good Over All,0.9993948936462402,133,Good  ,1.0000001192092896,58,Good  ,1.0
c9e912f0-9f23-451a-9538-4362b0787e74,"Aplikasi ini sangat membantu untuk saya yang bingung mengelola emosi, bisa konsultasi dgn psikolog dengan harga yg sangat terjangkau. Dokter²nya juga sangat informatif",242,Dicari Harga Terjangkau,0.7900874614715576,157,Kaum Introvert Kos,0.7955989837646484,55,Atikah Murah Juga,0.7939195036888123
1c8e9bf3-9749-44b7-8b27-11d9df070c07,sangat sangat worth it dan membantuu,206,Worth Memuaskan Pagi,0.8773987293243408,235,Berguna Ekspedisi Bermanfaat,0.8300074338912964,241,Terjangkau Harga Memusakan,0.8255709409713745
779c3980-7936-4e32-8220-a204a4c04033,Good,27,Good Over All,0.9993948936462402,133,Good  ,1.0000001192092896,58,Good  ,1.0
e0edc35a-b909-4f68-b52d-299c1849a5ce,Sangat memuaskan,84,Memuaskan Crewet Cepan,0.9774178266525269,114,Puas Puasss Ngetiknya,0.9173680543899536,47,Memuaskan Menyenangkan Pengalaman,0.8565431833267212
4792447b-db4b-4bac-83dc-fa68467ac576,ok..,1,Ok Muanya Oc,0.9995778799057007,83,Oke Disarankan Maksimal,0.9389517307281494,90,Oke Walau Kerjanya,0.9310447573661804
86f11c5b-3edb-4966-a22f-65f5f375a175,Semoga konsul disini bisa benar2 sembuh,123,Sembuh Lekas Semoga,0.802208423614502,17,Cocok Semoga Sembuh,0.7695212960243225,158,Semoga Berkah Bismillah,0.7568438053131104
3d7d7ab8-b0e8-4628-af93-2a9c6de699b7,Sgt membantu..,0,Membantu Sangat Buibu,0.9999997019767761,185,Super Cs Sanhat,0.9575963616371155,198,Standart Membantunsekali Simple,0.9550213813781738
e1e548d6-733c-4125-b87a-fb264a8d18fe,Sangat membantu,0,Membantu Sangat Buibu,0.9999997019767761,185,Super Cs Sanhat,0.9575963616371155,198,Standart Membantunsekali Simple,0.9550213813781738
86017337-ea33-41ec-ab68-6e52882cae6b,Sangat membantu,0,Membantu Sangat Buibu,0.9999997019767761,185,Super Cs Sanhat,0.9575963616371155,198,Standart Membantunsekali Simple,0.9550213813781738
d7a062c3-4531-4ec7-a55d-c71ded3e9e7a,ibu nya ramah,149,Ramah Nya Ln,0.8915146589279175,38,Ramah Dokternya Noviani,0.8616060018539429,86,Dokterny Baik Dokternya,0.8218545913696289
71b130dc-1210-4b31-8414-599badd5e724,"Sangat membantu, bisa terhubung langsung dengan konsul dan resep dari dokter",8,Dimana Dengan Konsultasi,0.9079577922821045,230,Pilihan Dipilih Tinggi,0.8655961751937866,118,Butuh Muka Tatap,0.85263592004776
34d0dd8c-e24e-4e2f-b9b8-e7043df3684c,Sangat membantu terimakasih,76,Terimakasih Jaya Halodok,0.9716601371765137,171,Terima Kasih Bermanfaat,0.9549026489257812,183,Terperinci Tindakan Terima,0.937175989151001
3b7f7867-3e8f-44c4-a6d2-d46c61663660,Sangat membantu sekali,54,Sekali Sangatt Memotivasi,0.9995464086532593,91,Sekali Membantu Sangat,1.0,46,Sekali Membantu Sangat,0.9999999403953552
1c32dd78-923a-47d3-b3a1-0de7020c2531,Bismillah semoga dengan konsultasi di halodoc bisa sembuh jerawat saya,158,Semoga Berkah Bismillah,0.7204815149307251,162,Jerawat Kulit Wajah,0.8170022368431091,123,Sembuh Lekas Semoga,0.8139110803604126
cebb5271-c245-4f70-adf5-f60ee5c07678,Sangat membantu,0,Membantu Sangat Buibu,0.9999997019767761,185,Super Cs Sanhat,0.9575963616371155,198,Standart Membantunsekali Simple,0.9550213813781738
25466814-1fd7-4b62-883b-0f13bda6706d,Supercepat disaat memerlukan pertolongan dokter,147,Penanganan Solusi Pertolongan,0.7818528413772583,75,Malam Sakit Butuh,0.7681242823600769,7,Darurat Disaat Mendesak,0.7557082772254944
7f4f3d16-08e2-4bb8-a8c7-2f5f88f8e683,Bagus,65,Bagus Selalu ,0.9999189376831055,34,Bagus  ,1.0,41,Bagus  ,1.0
086e1809-57e7-4420-aea3-0ab7fc34b0a6,"Saya sangat terbantu dengan adanya aplikasi halodoc ini, bisa konsultasi dokter dengan sangat mudah dan instan tanpa harus pergi kerumah sakit. Bahkan biaya nya juga sangat murah",199,Tanpa Malu Pelanggan,0.8265433311462402,15,Sakit Rumah Halodoc,0.8393396139144897,245,Perlu Istirahat Capek,0.7909666299819946
60803fad-f40d-424c-8e0e-7bc5d54fe498,Sangat membantu,0,Membantu Sangat Buibu,0.9999997019767761,185,Super Cs Sanhat,0.9575963616371155,198,Standart Membantunsekali Simple,0.9550213813781738
db7b5485-688e-4794-88be-6b9d9ef81d89,👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼,10,Mumtaz Memuskan Naise,0.9991886019706726,168,Gud Rekomend Goog,0.9276516437530518,202,Jos Tokcer Ancak,0.8786789178848267
e61ad308-6f3e-443f-9213-48d76b816874,Sangat membantu,0,Membantu Sangat Buibu,0.9999997019767761,185,Super Cs Sanhat,0.9575963616371155,198,Standart Membantunsekali Simple,0.9550213813781738
38252a49-fa79-4202-bba4-b3b87e1d825e,sangat membantu jika kita sedang sakit.,75,Malam Sakit Butuh,0.8632506728172302,7,Darurat Disaat Mendesak,0.8427035808563232,5,Kesehatan Masalah Dalam,0.8087723255157471
9c846b3b-6f5b-4e2a-9827-a04785c32b13,sangat bermanfaat,12,Bermanfaat Insyaaallah Snggat,0.9939957857131958,222,Didik Peserta Guru,0.9148890972137451,0,Membantu Sangat Buibu,0.9078480005264282
6a8dcb25-6617-4383-a7bb-4f6cf6d7b5ae,Rekomendasi,211,Rekomendasi Rekomen Rekomdasi,0.6528707146644592,10,Mumtaz Memuskan Naise,0.8861385583877563,168,Gud Rekomend Goog,0.8809267282485962
05a1a93b-dbc2-464d-abc8-fd1b2a5a3f6a,Keren banget,130,Keren Nih Banget,0.9613021612167358,70,Keren Cakep Hebat,0.9174203276634216,57,Keren Kereeeeeennn Juara,0.9115735292434692
c9d4f495-c2dc-48c5-8a01-ae63ba122cc0,Good,104,Good  ,1.0,58,Good  ,1.0,81,Good  ,1.0
84dcc17a-72f8-4b55-bf6b-90ef1f3d5b5d,mantap,33,Mantap Tok ,0.9999726414680481,64,Mantap  ,0.9999999403953552,71,Mantap  ,0.9999999403953552
782f5b87-749e-40e2-8609-5dfd572cd408,"Pelayanan Cepat, Ramah dan Jelas ..",32,Pelayanan Dilayani Pelayanannya,0.924350380897522,126,Pelayanan Excellent Prima,0.8604630827903748,106,Layanan Pelayanan Ramah,0.8529620170593262
60134768-ad2e-4ca8-a9f6-2ffa973a1faa,"Tolong pemilihan Apotek jangan terlalu jauh dari Rumah (alamat pengiriman). Kasihan Kurir nya, malah ada yg terang-terangan minta tambahan biaya kirim",137,Lokasi Alamat Apotek,0.8657758831977844,243,Kadang Overthinking Please,0.7535128593444824,52,Bayar Malah Tapi,0.752873957157135
05b35e8a-261b-4e05-b100-39f012b62571,Sangat Membantu sekali dokter rina spkk rekomendasi bgt gess,211,Rekomendasi Rekomen Rekomdasi,0.7759226560592651,240,Love Banget Obatnyaaa,0.8384519815444946,160,Cekatan Dokternya Membantuuu,0.8269881010055542
d77f94cd-0ef3-4f94-b128-894281433c39,Dokter nya baik profesional,244,Terpercaya Aman Profesional,0.7456874251365662,86,Dokterny Baik Dokternya,0.9129189252853394,149,Ramah Nya Ln,0.9027848243713379
73b30bd7-cc56-4fb8-af55-c9b29272c757,Terimakasih untuk aplikasi ini sangat membantu dimana pun dan kapanpun untuk berkonsultasi oleh para ahlinya. Sehat selalu dokter 🫶🙌,76,Terimakasih Jaya Halodok,0.7159004807472229,234,Kedepannya Luas Masyarakat,0.8104373216629028,4,Halodoc Sukses Terimakasih,0.7891613245010376
27436680-b4b8-4526-8048-3cb20e392ed6,Bagusnsangat membantu,225,Saran Febri Bagusnsangat,0.8898289203643799,93,Bagus Hewan Membuat,0.8499728441238403,127,Benar Membantuuuuu Membantuuu,0.839064359664917
461a1bd1-b472-4c60-a72a-28faa9741f25,"Saran, ada penilaian atau evaluasi dari pasien.",16,Berobat Pasien Memudahkan,0.587360143661499,184,Informasinya Riwayat Difahami,0.657600998878479,179,Tanggapan Lugas Aktif,0.6090166568756104
6f529767-07a8-4552-97a6-66240b998f44,Good App.,115,Apps Good Option,0.9860279560089111,229,Good Jonatan Ham,0.9280089139938354,113,Good Joob Informatif,0.9150275588035583
75a28434-c71f-4fb7-a72e-2763b1902fe4,Penggunaany mudah dan info lengkap. Ada promo jg utk konsul online,218,Info Dirumah Ercep,0.8191640973091125,230,Pilihan Dipilih Tinggi,0.7745085954666138,244,Terpercaya Aman Profesional,0.7385643720626831
b017889a-6fd1-4669-8440-1e8495d17b21,Sangat baik,19,Baik Cukup Cukupp,0.9952107667922974,50,Bagus Sgtt Sangatt,0.9426314234733582,69,Informatif Direkomendasikan Teliti,0.8500895500183105
3f529e5c-ac4a-4782-ae15-6426d2b9ee3e,"Terimakasih halodoc,jadwal konsulnya tepat waktu sesuai dengan yg dipesan,",4,Halodoc Sukses Terimakasih,0.8122298717498779,17,Cocok Semoga Sembuh,0.7593622207641602,2,Dok Halo Terima,0.7457834482192993
6d5e8272-18a4-478b-840c-ef5618e8510a,Good banget di saat darurat,7,Darurat Disaat Mendesak,0.8032429814338684,35,Urgent Disaat Urgen,0.7447242736816406,75,Malam Sakit Butuh,0.7336282730102539
239fc5b8-d331-4add-a5bb-588b6c249c7e,Dokter Umum murah sat set terbaik pokoknya,24,Sat Set Mantaf,0.4349603056907654,244,Terpercaya Aman Profesional,0.7291781902313232,16,Berobat Pasien Memudahkan,0.628610372543335
1c25fa02-042a-4fca-83e4-23f2af4e30fd,Mantap pakai halodoc,74,Mantap Euy Aplikainya,0.7190313935279846,125,Is Untung The,0.8599808216094971,23,Tercepat Keterangan Halodoc,0.824760913848877
c6d285af-effe-4702-9dc5-9c2a5dbbb99d,Sangat menbatu,210,Menolong Membanty Membant,0.8775766491889954,82,Membatu Membntu Membabtu,0.8446359634399414,211,Rekomendasi Rekomen Rekomdasi,0.77606600522995
4f69e876-1b19-4620-9601-6bf7ab180f26,Respon nya cepet Rekomended untuk org yang pekerja dan mager antri 🤣,169,Recomended Recommended Rekomended,0.6705849170684814,157,Kaum Introvert Kos,0.7012774348258972,92,Fast Adek Indrayani,0.6815001964569092
db4bd99f-0a68-4971-9e8e-5482fb7302af,"Mantap, sngat membantu",178,Sngat Mmbntu Mmbantu,0.843035101890564,165,Mantap Jos Men,0.9207601547241211,185,Super Cs Sanhat,0.8753198385238647
97e2df8d-e15d-497c-9eb2-2bfd52ab2955,"Sangat memvantu, terima kasih banyak",217,Memvantu Pasien Membatu,0.6404101848602295,171,Terima Kasih Bermanfaat,0.8769721984863281,183,Terperinci Tindakan Terima,0.8608195781707764
214ec563-7436-4c0a-9189-b3fe6f082ed2,Baik pelayanannya Good luck...halodoc,66,Halodoc Haldoc Terimakasih,0.8489114046096802,80,Terima Kasih Trimakasi,0.7838405966758728,156,Menciptakan Terim Terimakasih,0.7675976157188416
3b3d034d-ca72-46e5-acc1-e8f3798f7078,Terima kasih banyak,215,Tq Banyakk Makasihhhh,0.9523677825927734,85,Terima Kasih Terimakasiii,0.9347338676452637,154,Terimakasih Buk Alhamdulillah,0.8672800064086914
822c340c-67eb-4678-897c-197b4a11cb91,Sangat membantu,0,Membantu Sangat Buibu,0.9999997019767761,185,Super Cs Sanhat,0.9575963616371155,198,Standart Membantunsekali Simple,0.9550213813781738
6c40da63-ba59-493d-8ead-ef3f84aee192,"Praktis,dan bikin tenang",14,Praktis Ribet Hemat,0.8549731969833374,119,Simple Praktis Memakai,0.7524875402450562,100,Praktis Telemedicine Tele,0.7505052089691162
