Topic,Count,Name,Representation,Representative_Docs,label_manual
902,34,902_konsumen_dipertahankan_semoga_cepatmudah,"['konsumen', 'dipertahankan', 'semoga', 'cepatmudah', 'kenyaman', 'keterbatasan', 'dtingkatkn', 'anggotanya', 'lncar', 'sgala']","['semoga pelayanan nya bagus', 'semoga semakin baik pelayanan nya', 'semoga makin baik pelayanan nya']",Konsumen Dipertahankan Semoga
903,33,903_fan_ceoat_administrasinya_sangatvramah,"['fan', 'ceoat', 'administrasinya', 'sangatvramah', 'bojs', 'resfon', 'yaitu', 'pegawainya', 'rasa', 'updatenya']","['sangat membantu dan sangat cepat', 'sangat membantu dan cepat', 'sangat membantu dan cepat']",Fan Ceoat Administrasinya
904,22,904_kerenz_informasinya_infonya_lengkap,"['kerenz', 'informasinya', 'infonya', 'lengkap', 'mempermudah', 'memudahkan', 'keperluan', 'lainnya', 'dll', 'hal']","['mantap sangat memudahkan', 'mantap sangat memudahkan', 'mantap sangat memudahkan']",Kerenz Informasinya Infonya
905,40,905_manfaat_manfaatnya_banyak_membeti,"['manfaat', 'manfaatnya', 'banyak', 'membeti', 'meluas', 'mskkan', 'perbankan', 'imi', 'deposito', 'mumudahkan']","['banyak manfaatnya', 'banyak manfaatnya', 'banyak manfaatnya']",Manfaat Manfaatnya Banyak
906,17,906_kooperatif_responsif_profesional_pengurusan,"['kooperatif', 'responsif', 'profesional', 'pengurusan', 'amanah', 'serta', 'transparan', 'aman', 'fitur', 'lengkap']","['baik dan responsif', 'baik dan profesional', 'kooperatif dan amanah']",Kooperatif Responsif Profesional
907,14,907_aplikasu_berguna_sangatlah_ini,"['aplikasu', 'berguna', 'sangatlah', 'ini', 'bermanfaat', 'aplikasi', 'sangat', '', '', '']","['aplikasi ini sangat berguna', 'aplikasi ini sangat berguna', 'aplikasu ini bermanfaat']",Aplikasu Berguna Sangatlah
908,24,908_menghapus_tidk_diblokir_dibukak,"['menghapus', 'tidk', 'diblokir', 'dibukak', 'jmonya', 'riwayat', 'jmosaya', 'ditinjau', 'mssuk', 'mohonpenjelasan']","['kenapa aplikasi jmo tidk bisa dibuka', 'aplikasi jmo tidak bisa dibuka dan bagaimana cara menghapus riwayat', 'kenapa aplikasi jmosaya tidak bisa dibuka diblokir']",Menghapus Tidk Diblokir
909,20,909_membutuhkan_sangatlah_krywan_infrmsi,"['membutuhkan', 'sangatlah', 'krywan', 'infrmsi', 'suuka', 'mendadak', 'sebenarnya', 'hal', 'ter', 'katanya']","['sangatlah membantu mantap', 'sangat membutuhkan', 'saya suuka']",Membutuhkan Sangatlah Krywan
910,17,910_lwbih_mantablah_praktisi_episiein,"['lwbih', 'mantablah', 'praktisi', 'episiein', 'simpel', 'lebih', 'deh', 'gampang', 'simple', 'pokoknya']","['lebih praktis mantablah', 'pokoknya lwbih mudah lagi', 'lebih cepat praktisi mantap deh']",Lwbih Mantablah Praktisi
911,15,911_memudahkannb_efesien_sangan_memudahkan,"['memudahkannb', 'efesien', 'sangan', 'memudahkan', 'mempermudah', 'sekali', 'terbantu', 'prosesnya', 'jamsostek', 'pencairan']","['sangan memudahkan sekali', 'memudahkannb sekali', 'memudahkan sekali prosesnya']",Memudahkannb Efesien Sangan
912,31,912_permohonan_terima_blikiran_mecek,"['permohonan', 'terima', 'blikiran', 'mecek', 'lopiu', 'sosialisasi', 'seri', 'a3s', 'disetiap', 'open']","['terima kasih mantap jiwa', 'terima kasih mantap', 'terima kasih mantap']",Permohonan Terima Blikiran
