Topic,Count,Name,Representation,Representative_Docs,label_manual
68,68,68_diperbaharui_setelah_aman2_update,"['diperbaharui', 'setelah', 'aman2', 'update', 'kenapa', 'versi', 'buka', 'kembalikan', 'pembaharuan', 'sebelum']","['kenapa saat sudah update tak bisa di buka', 'kenapa setelah di update malah tidak bisa di buka', 'kenapa setelah di update tidak bisa di buka']",Diperbaharui Setelah Aman2
69,37,69_lelet_byn_burukkkk_rusakk,"['lelet', 'byn', 'burukkkk', 'rusakk', 'rusak', 'lemottt', 'si', 'kah', 'buruk', 'applukasi']","['burukkkk', 'buruk banget sekrg sumpah', 'qqqq440sve di si e 3 e si e ee xxznnn4bdbvy e ve sssx zaskia gotik cukup satu nya nbzz ybbyy ya byn byn un nn zke 7x saja']",Lelet Byn Burukkkk
70,32,70_membal_cairkan_jmo_bosq,"['membal', 'cairkan', 'jmo', 'bosq', 'knfir', 'kekuar', 'opsi', 'ajg', 'macet', 'ditemukan']","['tidak bisa buka keterangannya jmo macet segera hubungi jmo', 'jmo rusak tiba² akun tidak ditemukan', 'tidak bisa di cairkan ribet bosq']",Membal Cairkan Jmo
71,181,71_buka_di_bisa_kenapa,"['buka', 'di', 'bisa', 'kenapa', 'kembali', 'tiba', 'aplikasi', 'ya', 'nya', 'tidak']","['aplikasi tidak bisa di buka', 'aplikasi tidak bisa di buka', 'aplikasi tidak bisa di buka']",Buka Di Bisa
72,37,72_pemberithuan_eror_updatenya_buka,"['pemberithuan', 'eror', 'updatenya', 'buka', 'kemarinbkemsrin', 'menyadari', 'upred', 'dah', 'nnya', 'tolog']","['tidak bisa di buka aplikasi updatenya', 'tidak bisa di buka aplikasi nnya', 'tidak bisa ke buka aplikasi nya kemarinbkemsrin bisa di buka']",Pemberithuan Eror Updatenya
73,28,73_bagus_jemo_penting_pasti,"['bagus', 'jemo', 'penting', 'pasti', 'sangat', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus Jemo Penting
74,44,74_terbaru_setelah_dibuka_apdute,"['terbaru', 'setelah', 'dibuka', 'apdute', 'ubah', 'versi', 'update', 'downlod', 'clear', 'diapdute']","['aplikasi tidak dapat dibuka setelah update', 'aplikasi tidak bisa dibuka setelah update', 'aplikasi tidak bisa dibuka setelah update']",Terbaru Setelah Dibuka
75,53,75_kesini_makin_semakin_kelar,"['kesini', 'makin', 'semakin', 'kelar', 'kesana', 'ribet', 'mempersulit', 'mengunakan', '040', 'modern']","['makin kesana makin kesini wahai kode 040 tidurmu terlalu miring', 'makin kesini malah makin makin', 'jmo makin kesini makin enggak jelas']",Kesini Makin Semakin
76,44,76_mulu_mode_gangguan_developer,"['mulu', 'mode', 'gangguan', 'developer', 'kocakkkk', 'heran', 'sue', 'matiin', 'woy', 'buset']","['suruh update mulu heran', 'suruh update mulu', 'kok update mulu']",Mulu Mode Gangguan
77,59,77_hp_handphone_laporkan_perangkat,"['hp', 'handphone', 'laporkan', 'perangkat', 'kebuka', 'saya', 'dipakai', 'berjalan', 'ndk', 'keterangan']","['tidak bisa di buka aplikasi jmo nya di hp saya', 'jmo saya tidak bisa di buka di hp saya', 'tidak bisa di buka di hp saya']",Hp Handphone Laporkan
78,46,78_updet_terusan_menerus_terus,"['updet', 'terusan', 'menerus', 'terus', 'kocakk', 'updated', 'ku', 'kakean', 'kampang', 'kndala']","['update terus menerus', 'update terus menerus', 'update terus menerus perbaiki lah biar memudahkan untuk mengetahui informasi lebih lanjut']",Updet Terusan Menerus
79,53,79_habis_kok_diperbarui_bumn,"['habis', 'kok', 'diperbarui', 'bumn', 'update', 'isa', 'dibukak', 'malah', 'jmp', 'setelah']","['habis update kok tidak bisa di buka', 'habis update kok malah tidak bisa di buka ya', 'kok habis update malah tidak bisa di buka']",Habis Kok Diperbarui
80,45,80_truss_anu_mental_cok,"['truss', 'anu', 'mental', 'cok', 'login', 'kendala', 'kenapa', 'terus', 'dugaan', 'upgrde']","['kenapa sih tiap mau masuk langsung mental tidak bisa login', 'kenapa mental terus kalau mau login', 'aplikasi kenapa tidak bisa masuk keluar terus afakah ada dugaan anu anu']",Truss Anu Mental
81,28,81_bagus_lihatnya_benci_wah,"['bagus', 'lihatnya', 'benci', 'wah', 'proses', 'parah', 'nama', 'gua', 'sebulan', 'ditemukan']","['bagus', 'bagus', 'bagus']",Bagus Lihatnya Benci
82,90,82_force_close_sering_device,"['force', 'close', 'sering', 'device', 'bapuk', 'terus', 'diperbaiki', 'selalu', 'bug', 'berbagai']","['aplikasi sering force close', 'aplikasi jmo sering force close akhir akhir ini', 'force close terus ini aplikasi']",Force Close Sering
83,39,83_sebulan_bukaaa_hampir_buffering,"['sebulan', 'bukaaa', 'hampir', 'buffering', 'bulan', 'rutin', 'perbaikan', 'internetku', 'nyebelinnnnn', 'kuuuuuu']","['aplikasi nya macet tidak bisa dibuka di sebulan terakhir ini', 'buffering terus tidak bisa di buka sudah sebulan ini', 'aplikasi lambat setelah di upgrade sudah 1minggu tidak bisa dibuka']",Sebulan Bukaaa Hampir
84,37,84_aplikasih_penyimpanan_aplikasihnya_ngebug,"['aplikasih', 'penyimpanan', 'aplikasihnya', 'ngebug', 'apliaksi', 'ngbug', 'nya', 'buka', 'kelyar', 'pbjs']","['aplikasi tidak jelaa ngebug tidak bisa di buka', 'saat jam kerja aplikasi tidak bisa di bukakkkkkk', 'saya turunkan bintangnya karena aplikasi tidak bisa di buka']",Aplikasih Penyimpanan Aplikasihnya
85,67,85_ribet_repot_pemblokiran_nov,"['ribet', 'repot', 'pemblokiran', 'nov', 'cairin', 'gampang', 'negeri', 'deh', 'pencairan', 'selama']","['sekarang ribet', 'ribet', 'ribet']",Ribet Repot Pemblokiran
86,32,86_login_setelah_upgrade_gkbs,"['login', 'setelah', 'upgrade', 'gkbs', 'semakan', 'version', 'sedabgkan', 'update', 'updt', 'maintanance']","['kenapa setelah update tidak bisa login', 'kok enggak bisa login lagi setelah update', 'kok tidak bisa login setelah update']",Login Setelah Upgrade
87,111,87_dibuka_aplikasinya_dapat_kenapa,"['dibuka', 'aplikasinya', 'dapat', 'kenapa', 'akhir', 'enggak', 'bisa', 'ya', 'kok', 'tidak']","['tidak bisa dibuka aplikasinya', 'tidak bisa dibuka aplikasinya', 'tidak bisa dibuka aplikasinya']",Dibuka Aplikasinya Dapat
88,53,88_pelayanan_agent_bot_sangat,"['pelayanan', 'agent', 'bot', 'sangat', 'kurang', 'pengaduan', 'wa', 'layanan', 'buruk', 'petugas']","['untuk bpsj tenaga kerja di samarinda kurang memuaskan pelayanan sangat lambat', 'pelayanan pengaduan sangat tidak fast respon masa tiba² di akhiri tanpa ada kelanjutan dan masalahnya belum clear', 'pelayanan sangat sangat mengecewakan mulai dari platform media sosial aplikasi dan pelayanan offline semuanya mengecewakan']",Pelayanan Agent Bot
89,39,89_tidk_setelah_solusinya_iki,"['tidk', 'setelah', 'solusinya', 'iki', 'donlod', 'lancar2', 'bukaa', 'diperbarui', 'update', 'kenapa']","['kenapa setelah di update malah jadi tidak bisa di buka dengan keterangan periksa koneksi internet sedangkan untuk membuka aplikasi lain internet lancar2 saja', 'kenapa setelah di update aplikasi tidk bisa di buka lagi', 'setelah update tidk bisa di buka apa ini aplikasi']",Tidk Setelah Solusinya
