Topic,Count,Name,Representation,Representative_Docs,label_manual
319,27,319_bersahabat_one_pengiriman_number,"['bersahabat', 'one', 'pengiriman', 'number', 'dukungan', 'cumqn', 'lampung', 'pengerjaan', 'pengirimnya', 'gangguan']","['aplikasi sangat bagus pengiriman cepat', 'aplikasi bagus pengiriman cepat', 'aplikasi yang bagus pengiriman cepat tim lampung utara hebat']",Bersahabat One Pengiriman
320,25,320_josjis_super_terpercayaa_terbaek,"['josjis', 'super', 'terpercayaa', 'terbaek', 'berguna', 'pokoke', 'bos', 'diakses', 'gacor', 'okee']","['aplikasi terbaek', 'aplikasi terpercayaa', 'apps ok']",Josjis Super Terpercayaa
321,43,321_praktis_lebih_mobile_galon,"['praktis', 'lebih', 'mobile', 'galon', 'namanya', 'dikirim', 'cleo', 'diperlukan', 'recommend', 'datengnya']","['belanja lebih praktis', 'belanja lebih praktis', 'lebih praktis untuk belanja']",Praktis Lebih Mobile
322,40,322_tap_delivery_store_bersantai,"['tap', 'delivery', 'store', 'bersantai', 'galon', 'ambil', 'kerumaa', 'lapak', 'konter', 'dagangan']","['sangat membantu waktu sedang bersantai di rumah bisa memesan dan dikirim langsung', 'sangat membantu bisa delivery order diantar sampai rumah', 'sangat membantu karena bisa delivery order ke rumah langsung']",Tap Delivery Store
323,36,323_terbaik_punya_pokoknya_memang,"['terbaik', 'punya', 'pokoknya', 'memang', 'lah', 'oke', 'seginim', 't2tr', 'antarkn', 'kmna']","['mantap terbaik', 'mantap terbaik', 'mantap terbaik']",Terbaik Punya Pokoknya
324,25,324_harga_puas_saat_rama,"['harga', 'puas', 'saat', 'rama', 'discon', 'berguna', 'express', 'kantong', 'untung', 'menghemat']","['belanja puas harga saat', 'belanja puas harga saat', 'belanja puas harga saat']",Harga Puas Saat
325,22,325_menyala_koin_abang_anjirrlah,"['menyala', 'koin', 'abang', 'anjirrlah', 'jangkauannya', 'koinnya', 'gochil', 'kuhhh', 'kendalaa', 'ngumpulin']","['aplikasinya bagus mantap', 'aplikasi bagus mantap', 'aplikasinya bagus mantap']",Menyala Koin Abang
326,17,326_aplikasinya_eroro_lancarr_bagoss,"['aplikasinya', 'eroro', 'lancarr', 'bagoss', 'mengampankan', 'keren', 'terlalu', 'mantap', 'deh', 'datang']","['aplikasinya eroro', 'aplikasinya bagoss', 'aplikasinya terlalu keren deh']",Aplikasinya Eroro Lancarr
327,19,327_jis_jos_king_akune,"['jis', 'jos', 'king', 'akune', 'ketua', 'ws', 'kelass', 'su', 'lek', 'kerrn']","['jos jis', 'jos jis', 'jos jis']",Jis Jos King
328,18,328_belaja_lengkap_baranh_belanza,"['belaja', 'lengkap', 'baranh', 'belanza', 'pembantu', 'display', 'murahnya', 'ketersediaan', 'kurang', 'walaupun']","['baranh lengkap', 'display kurang lengkap', 'belaja lengkap']",Belaja Lengkap Baranh
329,17,329_kehidupan_nyh_aplikasiya_selanjutnya,"['kehidupan', 'nyh', 'aplikasiya', 'selanjutnya', 'belanjaaa', 'membantuu', 'berbelanja', 'teman', 'hidup', 'memudahkan']","['aplikasi sangat bagus dan sangat memudahkan dalam berbelanja', 'mantap aplikasi bagus sekali untuk memudahkan kehidupan berbelanja', 'aplikasi nya sangat bagus dan membantuu mempermudah belanjaaa']",Kehidupan Nyh Aplikasiya
330,41,330_memudahkan_berbelanja_dari_kita,"['memudahkan', 'berbelanja', 'dari', 'kita', 'sangak', 'rumah', 'tanah', 'sukakk', 'mendang', 'untuk']","['memudahkan kita berbelanja dari rumah', 'memudahkan untuk berbelanja dari rumah', 'memudahkan untuk berbelanja dari rumah']",Memudahkan Berbelanja Dari
331,15,331_baikkk_lhkk_okh_oke,"['baikkk', 'lhkk', 'okh', 'oke', 'termudah', 'baik', 'tercepat', 'yes', 'sungguh', 'okee']","['oke baik', 'oke baik', 'oke baik']",Baikkk Lhkk Okh
332,26,332_sangatt_sngat_sangaaat_baikkkk,"['sangatt', 'sngat', 'sangaaat', 'baikkkk', 'aplikasiii', 'bkjn', 'lbihbmudah', 'pngtiman', 'sangatttt', 'sangqt']","['sangatt bagus', 'sangatt bagus', 'sangatt bagus']",Sangatt Sngat Sangaaat
333,22,333_promosinya_baaaaanyak_baaaanyakkk_baaaaanyakk,"['promosinya', 'baaaaanyak', 'baaaanyakkk', 'baaaaanyakk', 'promosinyaaaa', 'terimakasihhhh', 'dinikmati', 'gaji', 'naikin', 'banyakkk']","['indomaret banyak promosinya', 'indomaret banyak promosinya', 'indomaret banyak promosinya']",Promosinya Baaaaanyak Baaaanyakkk
334,19,334_merchant_retail_pembelajaan_launching,"['merchant', 'retail', 'pembelajaan', 'launching', 'sukabumi', 'shopee', '2x', 'bareng', 'segera', 'checkout']","['aplikasi delivery yang bagus', 'retail yang bagus', 'merchant pembelajaan yang bagus']",Merchant Retail Pembelajaan
335,38,335_memudahkan_kern_pancing_untuj,"['memudahkan', 'kern', 'pancing', 'untuj', 'realtif', 'pelanggan', 'debit', 'alat', 'berbelanja', 'wallet']","['sangat memudahkan untuk belanja', 'sangat memudahkan untuk belanja', 'sangat memudahkan untuk belanja']",Memudahkan Kern Pancing
336,20,336_sekaliii_sekali_disamping_lancar,"['sekaliii', 'sekali', 'disamping', 'lancar', 'syaa', 'applikasinya', 'nih', 'kekurangan', 'susu', 'ngelag']","['aplikasi sangat membantu sekali', 'aplikasinya sangat membantu sekali', 'aplikasinya sangat membantu sekali']",Sekaliii Sekali Disamping
337,14,337_okok_okk_fulllll_okkk,"['okok', 'okk', 'fulllll', 'okkk', 'woke', 'yoi', 'okd', 'sells', 'sea', 'wellll']","['okk', 'okk', 'okk']",Okok Okk Fulllll
338,15,338_nicee_easy_nice_niceee,"['nicee', 'easy', 'nice', 'niceee', 'niceeee', 'pkkny', 'niceeeeeee', 'use', 'life', 'pick']","['nicee', 'nicee', 'nicee']",Nicee Easy Nice
339,28,339_time_on_menarikkk_bantak,"['time', 'on', 'menarikkk', 'bantak', 'sesua', 'kerja', 'sedikit', 'kesan', 'jenis', 'kilat']","['bagus cepat', 'cepat bagus', 'cepat bagus']",Time On Menarikkk
340,16,340_sesungguhnya_pulpen_sangat²_bermanfaat,"['sesungguhnya', 'pulpen', 'sangat²', 'bermanfaat', 'simple', 'menguntungkan', 'download', 'yang', 'aplikasi', 'free']","['aplikasi yang buat simple', 'aplikasi yang sesungguhnya', 'download ini dapat pulpen']",Sesungguhnya Pulpen Sangat²
341,60,341_sesuai_pesanan_smpainya_dizaman,"['sesuai', 'pesanan', 'smpainya', 'dizaman', 'variant', 'pesenam', 'recommended', 'pesenan', 'jumlahnya', 'jgak']","['sesuai pesanan', 'sesuai pesanan', 'sesuai pesanan']",Sesuai Pesanan Smpainya
342,19,342_efektif_delivery_pembelian_paymentnya,"['efektif', 'delivery', 'pembelian', 'paymentnya', 'servs', 'inilah', 'kerjasama', 'keseharian', 'ekonomis', 'cara']","['sangat membantu belanja jadi lebih mudah', 'sangat membantu dalam pembelian online belanja menjadi praktis dan simple', 'sangat membantu belanja jadi lebih efektif delivery gratis recommended']",Efektif Delivery Pembelian
343,27,343_pelayannya_gaaada_cepatttttt_proseenya,"['pelayannya', 'gaaada', 'cepatttttt', 'proseenya', 'pbb', 'mesan', 'tnggal', 'sampainyaa', 'nganternya', 'just']","['cepat banget', 'cepat banget', 'cepat sekali pelayannya']",Pelayannya Gaaada Cepatttttt
344,25,344_izin_terbaik_yuk_minimarket,"['izin', 'terbaik', 'yuk', 'minimarket', 'tempat', 'pelopor', 'terfavorit', 'nikmati', 'bhapp', 'imdonaret']","['aplikasi belanja terbaik', 'aplikasi belanja terbaik', 'aplikasi belanja terbaik']",Izin Terbaik Yuk
345,35,345_menunggu_sambil_ambil_bright,"['menunggu', 'sambil', 'ambil', 'bright', 'gas', 'gampang', 'rebahan', 'pusing', 'fleksibel', 'opsi']","['belanja lebih gampang apalagi ketika posisi hujan tinggal menunggu di rumah pesanan langsung di antar ke depan rumah', 'belanja jadi lebih cepat dan praktis opsi belanja dirumah sambil rebahan nanti kita bisa langsung ambil pesanan nya ke toko atau diantar langsung ke alamat kita mau', 'paling gampang beli bright gas langsung kirim tidak pusing mencari dan keluar apartemen lagi tinggal klik saja']",Menunggu Sambil Ambil
346,18,346_semakin_menjadi_jadi_hemat,"['semakin', 'menjadi', 'jadi', 'hemat', 'mengantri', 'mudah', 'murah', 'lebih', 'dan', 'aman']","['belanja jadi lebih mudah dan hemat', 'belanja jadi lebih mudah dan hemat', 'belanja jadi lebih mudah dan hemat']",Semakin Menjadi Jadi
347,21,347_medan_mengecewakan_kayu_sriwedari,"['medan', 'mengecewakan', 'kayu', 'sriwedari', 'trimksih', 'satria', 'barng', 'dtang', 'pejuang', 'bekasi']","['pelayanan sangat baik harga produk murah dan kelengkapan produk sudah cukup', 'pelayanan dan pemesanan sangat memuaskan barng dtang sesuai', 'selalu melayani dengan sepenuh hati apa lagi toko kayu putih medan']",Medan Mengecewakan Kayu
348,15,348_scroll_slogan_hantar_kamu,"['scroll', 'slogan', 'hantar', 'kamu', 'hemat', 'jajan', 'mudah', 'akan', 'simple', 'gunakan']","['indomaret mudah dan hemat', 'indomaret mudah dan hemat', 'indomaret mudah dan hemat']",Scroll Slogan Hantar
349,16,349_markotop_top_makacie_dsamping,"['markotop', 'top', 'makacie', 'dsamping', 'saia', 'ee', 'coz', 'mantapss', 'makanya', 'pokokny']","['top markotop', 'top markotop', 'top markotop']",Markotop Top Makacie
350,38,350_cocok_pengin_bagi_kesibukan,"['cocok', 'pengin', 'bagi', 'kesibukan', 'kala', 'mager', 'sibuk', 'anter', 'bersalah', 'asiiik']","['aplikasi nya bagus banget cocok buat yang mau belanja tapi pengin dirumah saja', 'aplikasi nya menarik dan cocok buat yang penuh kesibukan dan tidak sempat belanja', 'baikkk banget dan efisien buat yang sibuk tapi pengin belanja xixi']",Cocok Pengin Bagi
351,26,351_terbaru_cepatt_penanganan_terlengkap,"['terbaru', 'cepatt', 'penanganan', 'terlengkap', 'ngelaag', 'sangkat', 'penjualan', 'dipakainya', 'melewati', 'transaksi']","['belanja lebih mudah dan cepat', 'belanja lebih mudah dan cepat', 'belanja lebih mudah dan cepat']",Terbaru Cepatt Penanganan
352,27,352_sip_teeimakasih_lah_pokonamh,"['sip', 'teeimakasih', 'lah', 'pokonamh', 'external', 'domar', 'yakin', 'berasa', 'helpful', 'pelanggan']","['sip', 'sip', 'sip']",Sip Teeimakasih Lah
353,26,353_jajan_ganteng_hehe_emak,"['jajan', 'ganteng', 'hehe', 'emak', 'kantor', 'datengnya', 'pencet', 'dikala', 'buat', 'daerah']","['aplikasi nya bagus banget sih buat orang¹yg malas buat datang ke toko indomaret nya langsung biar tidak bingung kliling¹cari barang nya karena di aplikasi ini brngnya sudah lengkap dan terutama banyak promosi yang hanya khusus beli barang melalui aplikasi ini', 'memudahkan banget sih kalau mau belanja tapi tidak ada kendaraan atau lagi mager bisa belanja bulanan yang berat dan ukuran besar seperti minyak beras tisu terus diantar tanpa ongkir bisa langsung kelihatan juga mana barang-barang yang lagi promo', 'aplikasinya membantu banget buat yang enggak bisa keluar rumah ongkir murah apalagi dibanding via ojol kalau belanja nominal tertentu juga free ongkir kurirnya juga bisa dimintain tolong angkat galon hehe']",Jajan Ganteng Hehe
354,31,354_datengnya_1jam_pesanannya_bonus,"['datengnya', '1jam', 'pesanannya', 'bonus', 'ongkir', 'gratis', 'lewat', 'dapat', 'super', 'datang']","['baru coba belanja lewat klik indomaret dan pengalamannya oke pengirimannya sesuai jadwal barang datang rapi dan gratis ongkir', 'respon mantab metode pembayaran lengkap ongkir super murah kadang malah gratis ongkir barang diskon semua dapat bonus lagi kalau pesan lewat aplikasi', 'belanja lewat klik indomaret terasa simpel dan nyaman barang datang rapi dan sesuai pesanan kalau dapat promo gratis ongkir biasanya langsung repeat order']",Datengnya 1Jam Pesanannya
355,33,355_sayang_arifin_ratus_mengindari,"['sayang', 'arifin', 'ratus', 'mengindari', 'apalagiklo', 'nia', 'rmhku', 'poit', 'meter', 'raja']","['bagus membantu', 'bagus membantu', 'bagus membantu']",Sayang Arifin Ratus
