reviewId,content,topic_id,topic_name,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob,alt_topic_2,alt_topic_2_name,alt_topic_2_prob
309eea5a-c5b0-4aa5-9950-0c923cb8f15b,"Banyak banget apk dari indomaret perasaan (klik indomaret, isaku, indomaret poin), ga cukup cumua 1 apk saja kan lebih simpel gtu",16,Point Alfagift Indomaret,0.8676959872245789,85,Poinku Indomaret Ketoko,0.806195080280304,60,Beli Per Promo,0.7519885301589966
40a269dd-b19b-4f6c-8720-f5969bd6169e,Terlalu rumit di bandingkan alfagift,54,Terlalu Berat Al,0.7112439870834351,24,Terlalu Keseringan Sering,0.640021562576294,73,Instagram Membingungkan Responsif,0.6262274980545044
522c4f2d-4632-42b7-82f9-19d40d7a6ebd,loading lambat.... beli pulsa lama masuknya,30,Beda Merah Sebelah,0.7787277698516846,1,Susah Mau Banget,0.772852897644043,11,Lama Loading Versi,0.7726190090179443
8cf0a957-bd02-44b5-b93e-27c6672258e8,"Aplikasinya masih sering error dan ngelag, terlebih saat melakukan pembayaran yang terkadang tidak tercatat padahal sudah dibayarkan. Mohon diperbaiki lagi kerja aplikasinya.",25,Akhir Mohon Tingkatkan,0.8243187665939331,49,Diperbaiki Diupdate Tolong,0.7875118255615234,2,Perbaiki Tolong Diperbaiki,0.7779760956764221
82c101bc-2783-4aea-b25d-8023f600ea4d,"Jarak 9 km cod yg nganterin nya agak kbrtan , tau gni udh aja di sebelah, yg pda akhir nya di anterin tp aku ny jdi mls klo m order lgi ...",5,Beli Aku Atau,0.7837040424346924,23,Tuh Nya Dari,0.79951411485672,3,Jam Sampai 00,0.7913917303085327
e1c93710-9909-4965-af60-e0a87713b5b4,Hrs lebih baik lg,51,Semoga Dikembangkan Dicoba,0.7070789337158203,82,Jaya Bermasalah Selalu,0.6901582479476929,47,Bagus Atasan Minggu,0.6889951229095459
caffd054-7b2c-4fa5-8edd-8bf51bb4da7d,Aplikasi terlalu berat sehingga bikin lemot ketika dipakai,54,Terlalu Berat Al,0.8334038257598877,53,Keranjang Muncul Super,0.7200659513473511,17,Malah Error Bagusan,0.708968997001648
9ceb3cb9-a7bb-407c-885c-3f802eb54567,"Lelet bngt aplikasinya,mau proses pin kembali2 terus ke halaman utama",12,Terus Setiap Suruh,0.8695791363716125,17,Malah Error Bagusan,0.8101571798324585,39,Sat Set Mendingan,0.8013498783111572
c4b14402-a961-44a4-ad01-1d68b997f1c4,"Lemot paraaah, Ribettt",14,Delay Parah Lambat,0.8833296298980713,95,Lelet Makin Lemooottt,0.8039664030075073,11,Lama Loading Versi,0.7439736723899841
aa31dc2e-7f2c-4028-ae38-d3b8f05f8f1f,Aplikasi sangat lemot .menguras kesabaran...mau co aja kudu emosi dulu,1,Susah Mau Banget,0.7400480508804321,54,Terlalu Berat Al,0.7145739197731018,30,Beda Merah Sebelah,0.6977632641792297
860b43f9-8a8e-42ba-80bf-9e2ad7b35070,Ini kenapa dr terakhir kali update tgl 3 mei smpe skrng gk bisa beli barang apapun via aplikasi keterangannya produk tidak tersedia semua 🫠 Giliran sudah tersedia tp sudah 3 jam dr proses pesan dan pembayaran tidak diantar2 barangnya dan tidak ada konfirmasi Bru bulan ini aplikasi dan pengantaran membaik Semoga tidak trouble² lg dan produk yg diinginkan sllu tersedia 👌,9,Konfirmasi Tanpa Kembali,0.9023647308349609,28,Respon Komplain Hubungi,0.8827841281890869,61,Kesini Estimasi Jam,0.875199556350708
fa6cbb46-0100-41aa-b0c6-e7c97d5df441,Kenapa aplikasi klik Indomaret sekarang leletnya kebangetan ya? Dulu hampir tiap hari order di klik skrg jd malas Krn loading nya lama.semoga bisa di perbaiki lagi ya min,57,Biar Mohon² Banget,0.9080337882041931,25,Akhir Mohon Tingkatkan,0.8660731315612793,22,Kenapa Pembayaran Bisa,0.8583270311355591
c812f8ae-647f-4c5e-a95e-7f6167d7fd26,Saya ga nemu riwayat transaksi di aplikasi klik indomaret.. Atau emang ga ada..?,21,Menggunakan Menambahkan Menu,0.8302150964736938,75,Struk Driver Shopeepay,0.7986506223678589,91,Login Knapa Dimasuki,0.7750672698020935
9f82abe8-934b-4db5-8ede-37aa3a580d35,"Min, kenapa scan QR code nya lama ya, kadang² juga gagal perlu di ulang beberapa kali, mohon di perbaiki kecepatan scan QR code nya yah biar enak cek harga di store.",33,Barcode Scan Uninstal,0.8690321445465088,49,Diperbaiki Diupdate Tolong,0.8119062781333923,2,Perbaiki Tolong Diperbaiki,0.803618311882019
28289b52-728c-45cd-864e-497dd6bc3dd1,"Toko retail Indomaret nya jauh dari rumah!! Baru nyoba dan pas dicek malah bukan dari yang terdekat. Alhasil malah kasihan sama kurirnya. Lebih baik pakai jasa Alfa, area pengiriman 1 wiliyah(terdekat) dari rumah",23,Tuh Nya Dari,0.8336434960365295,69,Delivery Dekat Kurir,0.857450008392334,63,Kadang Cancel Jauh,0.8231373429298401
2afb1a59-51f5-4775-bd24-f98e30588bf2,Aneh gk bisa di gunakan skrg,40,Rokok Enggak Bisa2,0.774320662021637,38,Input Voucher Kunci,0.7279970049858093,54,Terlalu Berat Al,0.6732132434844971
133d5bdb-f662-47af-bf4e-08efc9c3135f,Aplikasinya parah mau isi tggal lahir saja susah minta ampun,1,Susah Mau Banget,0.7826464176177979,40,Rokok Enggak Bisa2,0.6492509841918945,43,Dikit Update Mulu,0.6467453837394714
edee33ab-fa5a-4f35-94b7-afc5d3cca103,"Kalau ada promo barang serinhg kosong gak ready, ygdi aplikasi ready begitu diantar barang gak ready.. Jdvocernya percuma smg ada perbaikan kedepanya",18,Kosong Stok Ready,0.8511900901794434,70,Kosong Pajang Stok,0.8274887800216675,61,Kesini Estimasi Jam,0.8083161115646362
