Topic,Count,Name,Representation,Representative_Docs,label_manual
17,20,17_sangat_berbelanja_untuk_membantu,"['sangat', 'berbelanja', 'untuk', 'membantu', 'rumah', 'bermanfaat', 'puas', 'keluar', 'dan', 'belanja']","['sangat membantu dan aplikasi ya mudah dan simpel untuk berbelanja', 'sangat mudah untuk berbelanja', 'sebenarnya dengan adanya aplikasi ini sangat memudahkan sekali untuk berbelanja tanpa harus ke store karena pengirimannya juga aman dan cepat namun untuk bagian promosinya seperti beli 3 gratis 1 amat sangat disayangkan gratisannya tidak terinput otomatis alias harus manual sehingga bagi kita yang harusnya bisa mendapatkan gratisannya ini malah jadinya tidak dapat kalau tidak di input sendiri sangat bagus sih marketingnya karena bisa membuat orang jadi bisa dikelabui oleh promosiannya ini']",Sangat Berbelanja Untuk
18,20,18_rokok_beli_bisa_web,"['rokok', 'beli', 'bisa', 'web', 'kenapa', 'tidak', 'produk', 'iphone', 'kunci', 'membeli']","['tidak bisa pesan produk rokok', 'kenapa beli rokok tidak bisa di web bisa', 'kenapa di hp saya tidak bisa beli rokok']",Rokok Beli Bisa
19,15,19_membantu_sangat_langsung_mood,"['membantu', 'sangat', 'langsung', 'mood', 'complain', 'nya', 'juga', 'aplikasinya', 'terkadang', 'pegawai']","['sangat membantu sekali', 'sangat membantu', 'sangat membantu']",Membantu Sangat Langsung
20,13,20_akun_saya_email_terdaftar,"['akun', 'saya', 'email', 'terdaftar', 'nomor', 'ingin', 'alfagift', 'telah', 'masih', 'mengembalikan']","['saya ada keluhan untuk aplikadi alfagift akun saya ditutup karena apa ya waktu itu saya dapat wa dari akun alfagift karena ada transaksi mencurigakan namun saya abaikan saja tidak saya konfirmasi ternyata akun saya sekarang sudah ditutup bagaimana caranya saya mengembalikan akun saya', 'sebetulnya alfagift sangat membantu tetapi akun saya muncul notif di nonaktifkan saat di tanya ke cs via email katanya permintaan melalui aplikasi untuk penggantian nomor handphone ke nomor baru padahal nomor saya cuma satu dan tidak pernah ganti dan tidak ada solusi dari mereka selain buat baru parahnya lagi akun saya terhubung dengan akun dana dan sering terjadi pesanan yang bukan dari saya coba bayar pakai akun saya cek via whatsapp member saya masih aktif tolong lah keamanan akunnya', 'akun saya kok hilang ya nomor email tidak terdaftar di aplikasi sedangkan di toko alfa nya nomor saya masih bisa terdeteksi setiap habis belanja dan juga bukti email bahwa email saya telah terdaftar sebagai akun alfagift masih ada tapi kenapa akun saya tidak ada di aplikasi']",Akun Saya Email
21,13,21_produk_gambar_sesuai_dapat,"['produk', 'gambar', 'sesuai', 'dapat', 'muncul', 'tidak', 'diinginkan', 'gabungan', 'aps', 'berhadiah']","['masuk aplikasi loadingnya lama kalau belanja produk yang berhadiah piring sering tidak dapat dengan alasan hadiahnya belum dikirim sekelas warung saja tidak pernah tidak dapat ini toko besar kok tidak ada', 'gambar produk sering tidak muncul', 'gambar produk tidak muncul']",Produk Gambar Sesuai
22,11,22_kurang_satset_responsif_pelayanan,"['kurang', 'satset', 'responsif', 'pelayanan', 'ramah', 'servis', 'lapangannya', 'seo', 'hanya', 'pencariannya']","['pusat bantuan ramah hanya sama masih sangat kurang efektif', 'lama banget pengirimannya padahal perlu segera chatnya juga tidak responsif mana tidak bisa cancel pula cs pun antri lama tidak tahu kalau cabang lain', 'kurang satset dari pelayanan chat nya']",Kurang Satset Responsif
23,11,23_baik_diperhatikan_rusak_lebih,"['baik', 'diperhatikan', 'rusak', 'lebih', 'dikasiin', 'pernh', 'semoga', 'lagi', 'promonya', 'diterima']","['produk selalu baik dan lengkap sih tapi pengirimannya selalu lama dan selalu buat laporan pengiriman diterima padahal barang belum diterima sama customer tolong diperhatikan dan diperbaiki', 'aku kasih bintang 3 dulu soalnya aku blanja tapi barang kemasannya sudah rusak bolong dikasiin saja tolong lebih diperhatikan lagi soalnya di sobekan ada solasinya bratikan sudah tahu kalau barangnya rusak harusanya jangan dikasiin ke customer kllo barang sudah rusak begitu terimakasih', 'iya sih banyak promonya tapi sayang produk yang sedang promo kadang barangnya sudah tidak layak saya pernh order barang taunya didalemnya ada seperti pasirnya begitu banyak banget alhasil ya dibuang tidak dipakai terus pernh order tapi sudah kadaluarsa hmmmmm niat hati mau hemat malah sebaliknya semoga kedepannya lebih baik']",Baik Diperhatikan Rusak
24,11,24_ngelag_bagus_cuma_sih,"['ngelag', 'bagus', 'cuma', 'sih', 'ujung', 'parah', 'keberatan', 'game2', 'kilo', 'ngadem']","['dulu bagus kok sekarang ngelag ya', 'aplikasi alfagift keberatan kayaknya mau buka milih2 barang langsung ngelag aplikasi yang lain enggak semoga kedepannya tidak usah kebanyakan fitur contoh kayak game2 begitu tidak penting aplikasi jadi ngelag ujung-ujung nya tidak bisa belanja', 'bagus sih cuma sering ngelag']",Ngelag Bagus Cuma
25,11,25_dulu_mencoba_redeem_coba,"['dulu', 'mencoba', 'redeem', 'coba', 'bintang', 'gacornya', 'gerai', 'cobaain', 'pemula', 'seberapa']","['digerai nya tidak bisa redeem point ya sudah tidak bisa atau masih bisa sudah pindah gerai mencoba redeem tetap tidak bisa', 'coba bintang 3 dulu', 'kasih 3 bintang dulu karena belum pernah mencoba']",Dulu Mencoba Redeem
26,9,26_gagal_selalu_pembayaran_terus,"['gagal', 'selalu', 'pembayaran', 'terus', 'mnggu', 'msukan', 'permasalahannya', 'kbuka', 'trdaptr', 'pdhlsdh']","['kenapa saya selalu gagal saat daftar', 'aplikasi sudah 1 mnggu ini gbsa di pakai setiap kali mau pembayaran selalu gagal gagal terus', 'saya selalu gagal dalam pembayaran saat melakukan top up e ewallet tapi pembayaran selalu gagal terus bagaimana apa permasalahannya semuanya sudah benar tapi masih juga gagal terus saat pembayaran']",Gagal Selalu Pembayaran
27,9,27_berat_aplikasi_secrol_asu,"['berat', 'aplikasi', 'secrol', 'asu', 'ringanin', 'lemott', 'cod', 'pas', 'aktifkan', 'ui']","['aplikasi terlalu berat', 'aplikasi berat', 'coba dong aplikasi nya di ringanin lagi berat banget ui nya pas masuk secrol saja berat']",Berat Aplikasi Secrol
28,8,28_android_pixel_pro_google,"['android', 'pixel', 'pro', 'google', '15', '14', 'update', 'a15', '6a', 'diinstall']","['tolong diperbaiki tidak bisa diinstall di google pixel 6a android 14', 'hp saya yang satunya tidak bisa buka alfagift mental terus saat baru update ke android 15 devicenya pixel 6 pro tolong segera di update lagi ya soalnya aplikasi ini kepake nanti saya kasih bintang 5', 'tidak bisa dibuka di google pixel android 15 mungkin bisa diperbaiki']",Android Pixel Pro
