Topic,Count,Name,Representation,Representative_Docs,label_manual
28,107,28_pengiriman_lama_super_makin,"['pengiriman', 'lama', 'super', 'makin', 'dicancel', 'respon', 'buruk', 'maks', 'mengadakan', 'cirebon']","['pengiriman lama', 'pengiriman lama', 'pengiriman lama']",Pengiriman Lama Super
29,102,29_beli_mie_telur_expired,"['beli', 'mie', 'telur', 'expired', 'exp', 'rusak', 'kemasan', 'barang', 'susu', 'yang']","['beli banyak mi instan dikasihnya yang sebulan lagi expired padahal beli saya bukan cuma mi tapi ada beras dll ditambah pengirimannya lama banget saya pikir belanja lewat online bisa membuat nyaman tapi sama saja buat ilfeel seperti beli langsung ke toko kasirnya banyak tidak jujur beli satu ditulis 2 dan bilangnya struk sudah masuk ke alfagift tapi tidak masuk benar tidak amanah mending belanja ke pasar saja kalau begini', 'ada satu produk alfamart yang sungguh mengecewakan banget raket nyamuk elektrik masa baru 2 hari pakai sudah rusak di carger bisa lampu lednya bisa nyala tapi indikator lampu workingnya di pencet on offnya tidak nyala jadi ototmatis raketnya tidak ada aliran listriknya buat meraket nyamuk asli kecewa benar deh walau bukan barang mahal juga rp62 500 tapi juga bukan barang yang tergolong murah juga', 'tidak ada baiknya nih aplikasi dari pertama kalau pesan barang dikasihnya barang yang buruk pernah dikasih tissue baby yang robek auto berdebu itu tissue komplain langsung ke store langsung diganti begitu pula beli susu ultra mimi dan indomie goreng dikasih nya yang kotak nya penyok dan mie nya sudah banyak remahan hancur nya komplain lewat aplikasi ditukar dengan yang lebih bagus tapi kok begitu mulu sampai harus diingatkan dichat kasih yang bagus belum selesai sekarang pengiriman amburadul jadi lama banget']",Beli Mie Telur
30,84,30_shizuku_manager_lu_mt,"['shizuku', 'manager', 'lu', 'mt', 'aplikasi', 'hapus', 'boleh', 'http', 'dll', 'root']","['sistem keamanannya pelit banget masa tidak memperbolehkan saya instal aplikasi vpn http custom sama sekali jadi tidak bisa dibuka sama sekali aplikasi alfagiftnya padahal aplikasi lain seperti shopee lazada tokopedia saja bisa dibuka walaupun saya instal aplikasi vpn http custom bahkan aplikasi mobile banking livin by mandiri jakone mobile saja memperbolehkan saya instal aplikasi vpn http custom', 'weh baru nemu aplikasi seperti begini tidak ramah buat kaum developer masa iya baru install aplikasi ini saat mau buka disuruh aplikasi penting seperti vngray2 aplikasi editor mt manager shizuku dll harus di hapus kocak amat nih aplikasi kalau punya masalah sama keamanan minimal sewa dev profesional buat buat aplikasi ini aman malah nyuruh aplikasi pengguna yang dihapus', 'kecewa banget nih aplikasi bisa2 nya dia nyuruh saya hapus mt manager error 70007 padahal hp saya tidak di root dan mt manager digunakan untuk saya mengelola data hp dan data2 website karena mt manager lengkap bahasa programnya aneh saja sama sekali tidak ada hubunganya sama nih aplikasi tolol yang buat aplikasi aplikasi2 bank saja kayak mbca indomarer pointku dan lainya saja aman2 saja ini mengalahkan nasa buat apa coba terpaksa saya hapus dan pilih mt manager karena tools saya untuk pekerjaan']",Shizuku Manager Lu
31,66,31_buruk_jahat_jorok_servernya,"['buruk', 'jahat', 'jorok', 'servernya', 'judes', 'hadehh', 'tanggapii', 'mndg', 'kulit', 'rewes']","['buruk', 'buruk', 'buruk']",Buruk Jahat Jorok
32,72,32_akun_nomor_aktif_saya,"['akun', 'nomor', 'aktif', 'saya', 'tiba', 'tutup', 'member', 'telepon', 'login', 'verifikasi']","['saya tidak bisa login kenapa akun saya di tutup saya sudah mencoba beberapa metode untuk login sudah coba ganti kata sandi tetap saja akun saya di tutup tolong kasih penjelasan serta solusinya jika bisa segera di tindak lanjutkan terima kasih note tambahan sudah di cht lewat ig atau gmail tetap tidak ada respon atau tindakan percuma dong beli member tolong dong pihak admin aplikasinya saja yang langsung sampaikan', 'susah untuk mengembalikan akun alfagift tidak bisa login dan yang sudah terblokir malah di saran kan cs alfacare nya untuk membuka akun baru dengan nomer hp baru nomer tiket 545025 dan 537097 padahal saya pakai satu alamat email dan nomer hp satu saja untuk akun alfagift dan tidak ada lain nya kalau mau menambah banyak member bukan begini cara nya', 'jujur aplikasinya bagus sayangnya diaplikasi ini nomor telepon tidak dapat diganti saya lupa pin aplikasi alfagift ketika akan reset pin diperlukan verifikasi dan untuk verifikasi hanya dapat dilakukan melalui nomor telepon yang terdaftar sedangkan nomor telepon yang terdaftar sudah tidak aktif lagi saran saya tolong tambahkan metode verifikasi email dan tentunya memperbarui nomor telepon yang terdaftar']",Akun Nomor Aktif
33,65,33_android_15_pixel_force,"['android', '15', 'pixel', 'force', 'google', 'dibuka', 'close', 'pro', 'device', 'os']","['di android 15 tidak bisa di buka device pixel 6', 'di android 15 google pixel 6a tidak bisa dibuka aplikasi force close ketika dibuka', 'tidak bisa dibuka di device google pixel 7a android 15']",Android 15 Pixel
34,75,34_data_pribadi_penggunaan_menyetujui,"['data', 'pribadi', 'penggunaan', 'menyetujui', 'pakai', 'pin', 'promosi', 'kartu', 'wajib', 'berita']","['saya pertama kali jadi member di alfa tapi saat itu hanya diminta no telpon setiap belanja pakai member alfa tapi saat dowload aplikasi dan memasukkan no hp aplikasi tidak bisa dibuka dengan alasan no hp sudah tidak digunakan jelas jelas setiap belanja saya pakai no hp tersebut dan dapat saya cek pointnya kenapa saat daftar di aplikasi tidak bisa dan saya merasa tidak mengganti mengubah nomor tersebut tolong solusinya', 'saya punya member sudah lama dan kartu yang terdaftar sudah hilang dan saya mau log ini lagi tidak bisa karena tidak pakai kartu yang sama saat daftar padhal awal awal bisa lama lama tidak jelas aplikasi ini terlalu ribet dulu per 1 hp cuma buat 1 akun sekarang kalau akun tidak pakai kartu yang didaftarkan malah tidak bisa log ini macam sama banking saja padahal aplikasi biasa tapi aturannya ngelebihin apa saja lihat noh aplikasi shoppe tokped tiktokshop semua bisa dan mudah malah tidak di persulit', 'parah giliran ganti hp yang berbeda tidak di ijinkan masuk padahal sudah memasuki no hp dan paswat dengan benar harus di varipikasi lagi aplikasi sangat ribet di tambah lagi harus mengijinkan alfagift menyimpan semua data di phonsel agar bisa masuk aplikasi bisa bisa di hangker semua data di hp ole alfagift buat aplikasi jangan ribet ribet dan memaksa apa lagi harus mengijinkan penyimpanan semua data di phonsel di ketahu oleh alfagift kami mau belanja bukan mau jualan jadi di permudah lah']",Data Pribadi Penggunaan
35,91,35_wallet_gagal_up_top,"['wallet', 'gagal', 'up', 'top', 'selalu', 'pembayaran', 'mau', 'nominal', 'metode', 'terus']","['komplain top up e wallet tidak masuk malah di block', 'mau top up e wallet susah banget masuk nya', 'top up e wallet tidak masuk']",Wallet Gagal Up
36,42,36_mending_toko_seller_diread,"['mending', 'toko', 'seller', 'diread', 'lelet', 'sebelah', 'semalam', 'slowrespon', 'pelayanannya', 'alfamart']","['belanja semalam di tunggu struknya kagak muncul² di alfagift nya padahal belanja nya banyak semalam tuh haduhh', 'review jujur awal doang ontime makin lama makin ngaret apalagi alfagift toko aria wangkaskara kurang profesional', 'sumpan pelayanan nya lama banget mana cuma diread doang pleaseeeeee paling tidak direspon dong apl nya bagus tapi orang dalemnya pada kurang responsif']",Mending Toko Seller
37,50,37_kurirnya_toko_mikir_nganter,"['kurirnya', 'toko', 'mikir', 'nganter', 'mending', 'kayaknya', 'gara', 'memikir', 'deh', 'pilih']","['nganternya lama dan tidak jelas perjalanan kurirnya beda dulu ada estimasi mau dikirim kapan sekarang boro tahu begitu pakai aplikasi yang lain belanja tempat lain daripada nunggu2 taunya dikirim besok tidak guna betul dan kalian semua harus lihat rating maps di alfamart mandala 37 bad rating woi', 'apaan nih mau belanja cepat karena diantar malah dapat toko yang jauh benar lama lagi nganter nya harusnya fiturnya dibuat bisa pilih toko dulu baru pilih item sesuai stok di alfa yang dipilih ini mah memilih item tapi tidak tahu yang anter alfa di mana di ujung dunia lamaaaa payah uninstall', 'pertama kali pakai alfagift sumpaahh kecewaaa yang mau download terus belanja lewat aplikasi ini mending memikir-mikir lagi deh masih bagus pakai aplikasi yang ijo2 walau kena ongkir tapi proses pengantaran cepat ada estimasi waktunya aplikasi yang ini paraahhh banget lelet tidak ada estimasi waktu sampai kapan chat juga slow respon padahal dapat toko yang cuma 1km tapi lamanya meminta ampun memikir-mikir lagi deh yang mau belanja pakai aplikasi ini']",Kurirnya Toko Mikir
